rental_id,asset_id,site_id,operator_id,check_out_date,expected_return_date,actual_return_date,rental_days,synthetic_daily_rate,rental_status
RNT00728,EQX0011,SITE011,OP043,2026-05-20,2026-06-19,2026-06-16,30,1150.59,COMPLETED
RNT00729,EQX0070,SITE001,OP055,2026-05-09,2026-05-23,2026-05-25,14,805.27,OVERDUE_RETURN
RNT00730,EQX0113,SITE015,OP037,2025-10-09,2025-10-30,2025-10-29,21,1430.18,COMPLETED
RNT00731,EQX0118,SITE009,OP018,2026-02-12,2026-02-19,2026-02-18,7,248.77,COMPLETED
RNT00732,EQX0103,SITE007,OP031,2026-07-08,2026-07-11,2026-07-16,3,621.06,OVERDUE_RETURN
RNT00733,EQX0111,SITE011,OP050,2025-06-28,2025-07-19,2025-07-17,21,1066.77,COMPLETED
RNT00734,EQX0059,SITE006,OP045,2025-01-09,2025-01-12,2025-01-12,3,661.87,COMPLETED
RNT00735,EQX0013,SITE006,OP024,2025-09-23,2025-09-30,2025-10-05,7,513.82,OVERDUE_RETURN
RNT00736,EQX0035,SITE008,OP040,2025-12-18,2026-01-01,2025-12-31,14,813.44,COMPLETED
RNT00737,EQX0027,SITE007,OP045,2026-01-17,2026-01-31,2026-02-03,14,535.13,OVERDUE_RETURN
RNT00738,EQX0024,SITE010,OP009,2025-08-23,2025-10-22,2025-10-20,60,1095.44,COMPLETED
RNT00739,EQX0103,SITE004,OP036,2026-03-19,2026-05-18,2026-05-21,60,429.0,OVERDUE_RETURN
RNT00740,EQX0103,SITE012,OP010,2026-04-30,2026-06-29,2026-06-26,60,404.29,COMPLETED
RNT00741,EQX0064,SITE003,OP058,2026-06-14,2026-07-14,2026-07-16,30,1177.37,OVERDUE_RETURN
RNT00742,EQX0039,SITE005,OP036,2025-02-18,2025-03-11,2025-03-09,21,1056.99,COMPLETED
RNT00743,EQX0008,SITE004,OP053,2025-09-18,2025-10-09,2025-10-07,21,751.32,COMPLETED
RNT00744,EQX0043,SITE005,OP024,2026-01-04,2026-02-03,2026-02-08,30,1363.44,OVERDUE_RETURN
RNT00745,EQX0033,SITE006,OP002,2026-02-26,2026-03-01,2026-03-03,3,1281.56,OVERDUE_RETURN
RNT00746,EQX0078,SITE004,OP037,2026-07-06,2026-07-13,2026-07-14,7,630.99,OVERDUE_RETURN
RNT00747,EQX0087,SITE009,OP032,2026-04-03,2026-04-06,2026-04-09,3,959.35,OVERDUE_RETURN
RNT00748,EQX0060,SITE011,OP010,2025-06-21,2025-08-05,2025-08-07,45,715.71,OVERDUE_RETURN
RNT00749,EQX0079,SITE010,OP026,2025-03-15,2025-03-18,2025-03-17,3,616.4,COMPLETED
RNT00750,EQX0041,SITE006,OP042,2025-10-26,2025-12-10,2025-12-11,45,948.84,OVERDUE_RETURN
RNT00751,EQX0051,SITE005,OP057,2026-04-01,2026-05-31,2026-06-02,60,1129.83,OVERDUE_RETURN
RNT00752,EQX0067,SITE008,OP027,2025-06-21,2025-06-28,2025-06-25,7,338.8,COMPLETED
RNT00753,EQX0031,SITE011,OP017,2025-03-23,2025-03-30,2025-03-29,7,684.25,COMPLETED
RNT00754,EQX0013,SITE002,OP060,2026-04-30,2026-05-30,2026-05-27,30,213.48,COMPLETED
RNT00755,EQX0051,SITE009,OP049,2025-03-27,2025-03-30,2025-03-31,3,964.99,OVERDUE_RETURN
RNT00756,EQX0011,SITE011,OP060,2026-02-04,2026-02-18,2026-02-18,14,494.19,COMPLETED
RNT00757,EQX0037,SITE008,OP041,2025-05-10,2025-05-17,2025-05-22,7,1244.92,OVERDUE_RETURN
RNT00758,EQX0004,SITE001,OP043,2026-01-01,2026-03-02,2026-03-04,60,1277.59,OVERDUE_RETURN
RNT00759,EQX0060,SITE014,OP035,2025-10-06,2025-11-05,2025-11-09,30,351.6,OVERDUE_RETURN
RNT00760,EQX0090,SITE009,OP012,2026-04-13,2026-05-28,2026-05-31,45,844.79,OVERDUE_RETURN
RNT00761,EQX0082,SITE009,OP020,2025-12-22,2026-01-12,2026-01-17,21,468.45,OVERDUE_RETURN
RNT00762,EQX0012,SITE008,OP020,2026-01-10,2026-01-31,2026-02-01,21,377.76,OVERDUE_RETURN
RNT00763,EQX0002,SITE001,OP034,2025-05-20,2025-06-03,2025-06-04,14,775.88,OVERDUE_RETURN
RNT00764,EQX0002,SITE012,OP060,2026-05-19,2026-07-18,2026-07-22,60,560.51,OVERDUE_RETURN
RNT00765,EQX0099,SITE007,OP052,2025-10-27,2025-11-26,2025-11-26,30,1191.89,COMPLETED
RNT00766,EQX0071,SITE006,OP013,2026-02-26,2026-03-28,2026-03-31,30,681.34,OVERDUE_RETURN
RNT00767,EQX0021,SITE012,OP048,2026-02-04,2026-04-05,2026-04-08,60,460.15,OVERDUE_RETURN
RNT00768,EQX0011,SITE007,OP041,2025-09-03,2025-10-03,2025-10-04,30,541.54,OVERDUE_RETURN
RNT00769,EQX0096,SITE009,OP052,2025-10-03,2025-10-24,2025-10-24,21,1263.92,COMPLETED
RNT00770,EQX0024,SITE003,OP019,2025-04-24,2025-06-08,2025-06-12,45,964.52,OVERDUE_RETURN
RNT00771,EQX0035,SITE012,OP040,2026-05-19,2026-05-26,2026-05-28,7,204.63,OVERDUE_RETURN
RNT00772,EQX0007,SITE009,OP002,2025-07-10,2025-07-13,2025-07-14,3,521.88,OVERDUE_RETURN
RNT00773,EQX0092,SITE008,OP047,2025-01-09,2025-01-16,2025-01-14,7,371.37,COMPLETED
RNT00774,EQX0064,SITE004,OP022,2026-03-07,2026-03-21,2026-03-25,14,1447.41,OVERDUE_RETURN
RNT00775,EQX0060,SITE012,OP051,2025-02-02,2025-02-16,2025-02-14,14,1251.3,COMPLETED
RNT00776,EQX0019,SITE001,OP018,2026-02-06,2026-02-09,2026-02-14,3,777.09,OVERDUE_RETURN
RNT00777,EQX0025,SITE015,OP054,2025-09-14,2025-11-13,2025-11-16,60,1231.88,OVERDUE_RETURN
RNT00778,EQX0016,SITE013,OP046,2025-09-12,2025-10-03,2025-10-07,21,493.9,OVERDUE_RETURN
RNT00779,EQX0005,SITE004,OP030,2025-04-07,2025-05-07,2025-05-07,30,780.49,COMPLETED
RNT00780,EQX0088,SITE005,OP060,2025-11-27,2025-12-04,2025-12-01,7,1125.8,COMPLETED
RNT00781,EQX0071,SITE009,OP008,2025-09-17,2025-10-08,2025-10-09,21,432.38,OVERDUE_RETURN
RNT00782,EQX0114,SITE001,OP056,2025-08-12,2025-08-15,2025-08-15,3,983.79,COMPLETED
RNT00783,EQX0042,SITE001,OP011,2025-10-10,2025-11-09,2025-11-07,30,682.68,COMPLETED
RNT00784,EQX0032,SITE001,OP003,2026-05-02,2026-06-16,2026-06-15,45,651.68,COMPLETED
RNT00785,EQX0012,SITE004,OP011,2026-05-27,2026-05-30,2026-06-01,3,1362.18,OVERDUE_RETURN
RNT00786,EQX0098,SITE011,OP004,2025-03-03,2025-03-17,2025-03-16,14,1070.69,COMPLETED
RNT00787,EQX0102,SITE002,OP009,2026-05-15,2026-05-22,2026-05-24,7,1426.73,OVERDUE_RETURN
RNT00788,EQX0101,SITE011,OP049,2025-12-22,2026-02-20,2026-02-24,60,1111.15,OVERDUE_RETURN
RNT00789,EQX0003,SITE012,OP025,2026-01-02,2026-02-16,2026-02-15,45,498.38,COMPLETED
RNT00790,EQX0006,SITE008,OP046,2026-03-25,2026-04-24,2026-04-25,30,869.27,OVERDUE_RETURN
RNT00791,EQX0063,SITE004,OP037,2025-07-11,2025-08-10,2025-08-12,30,591.07,OVERDUE_RETURN
RNT00792,EQX0060,SITE005,OP056,2026-07-22,2026-07-29,2026-07-27,7,854.54,COMPLETED
RNT00793,EQX0058,SITE005,OP053,2025-09-27,2025-10-27,2025-10-29,30,756.68,OVERDUE_RETURN
RNT00794,EQX0100,SITE011,OP033,2026-01-24,2026-03-10,2026-03-09,45,1301.32,COMPLETED
RNT00795,EQX0080,SITE014,OP024,2025-09-02,2025-09-16,2025-09-14,14,1016.03,COMPLETED
RNT00796,EQX0069,SITE014,OP025,2025-07-14,2025-08-13,2025-08-17,30,1152.48,OVERDUE_RETURN
RNT00797,EQX0020,SITE010,OP019,2025-11-27,2025-12-18,2025-12-20,21,320.29,OVERDUE_RETURN
RNT00798,EQX0067,SITE011,OP005,2025-02-14,2025-04-15,2025-04-14,60,406.87,COMPLETED
RNT00799,EQX0005,SITE004,OP007,2026-05-13,2026-05-20,2026-05-18,7,220.41,COMPLETED
RNT00800,EQX0083,SITE014,OP025,2026-05-17,2026-06-16,2026-06-17,30,242.34,OVERDUE_RETURN
RNT00801,EQX0029,SITE010,OP046,2025-03-14,2025-03-17,2025-03-17,3,1012.8,COMPLETED
RNT00802,EQX0119,SITE015,OP054,2025-03-23,2025-04-13,2025-04-10,21,638.38,COMPLETED
RNT00803,EQX0096,SITE015,OP027,2026-01-13,2026-03-14,2026-03-11,60,1226.03,COMPLETED
RNT00804,EQX0035,SITE009,OP003,2025-03-14,2025-05-13,2025-05-14,60,278.98,OVERDUE_RETURN
RNT00805,EQX0028,SITE009,OP007,2025-04-14,2025-05-29,2025-05-29,45,855.21,COMPLETED
RNT00806,EQX0025,SITE004,OP034,2025-09-12,2025-10-12,2025-10-11,30,889.2,COMPLETED
RNT00807,EQX0072,SITE007,OP048,2025-04-19,2025-06-18,2025-06-20,60,1036.61,OVERDUE_RETURN
RNT00808,EQX0090,SITE011,OP028,2025-04-17,2025-04-24,2025-04-23,7,878.46,COMPLETED
RNT00809,EQX0065,SITE006,OP043,2025-06-11,2025-07-11,2025-07-15,30,1365.57,OVERDUE_RETURN
RNT00810,EQX0116,SITE006,OP036,2025-11-29,2026-01-28,2026-01-30,60,703.68,OVERDUE_RETURN
RNT00811,EQX0082,SITE007,OP053,2025-11-28,2025-12-28,2025-12-28,30,895.19,COMPLETED
RNT00812,EQX0028,SITE007,OP050,2026-07-18,2026-09-01,2026-09-02,45,637.21,OVERDUE_RETURN
RNT00813,EQX0058,SITE008,OP026,2025-01-01,2025-02-15,2025-02-12,45,1428.35,COMPLETED
RNT00814,EQX0077,SITE001,OP034,2025-05-19,2025-06-02,2025-05-30,14,561.42,COMPLETED
RNT00815,EQX0029,SITE004,OP055,2025-11-19,2025-11-22,2025-11-23,3,1347.27,OVERDUE_RETURN
RNT00816,EQX0066,SITE009,OP037,2025-06-08,2025-06-11,2025-06-08,3,764.67,COMPLETED
RNT00817,EQX0020,SITE003,OP017,2026-01-11,2026-02-10,2026-02-10,30,475.9,COMPLETED
RNT00818,EQX0104,SITE005,OP006,2026-02-14,2026-03-16,2026-03-16,30,1112.52,COMPLETED
RNT00819,EQX0093,SITE006,OP051,2026-05-10,2026-05-17,2026-05-21,7,1228.65,OVERDUE_RETURN
RNT00820,EQX0089,SITE012,OP037,2025-04-08,2025-05-08,2025-05-09,30,227.46,OVERDUE_RETURN
RNT00821,EQX0104,SITE010,OP025,2025-03-22,2025-05-21,2025-05-18,60,1350.78,COMPLETED
RNT00822,EQX0043,SITE006,OP057,2026-03-21,2026-04-11,2026-04-09,21,1284.63,COMPLETED
RNT00823,EQX0030,SITE012,OP042,2025-01-12,2025-02-26,2025-03-01,45,248.74,OVERDUE_RETURN
RNT00824,EQX0068,SITE001,OP021,2026-07-07,2026-08-06,2026-08-05,30,595.08,COMPLETED
RNT00825,EQX0090,SITE004,OP010,2025-02-21,2025-04-07,2025-04-10,45,1413.22,OVERDUE_RETURN
RNT00826,EQX0097,SITE010,OP037,2026-06-01,2026-06-04,2026-06-04,3,728.56,COMPLETED
RNT00827,EQX0101,SITE007,OP010,2025-05-16,2025-05-30,2025-05-28,14,784.34,COMPLETED
RNT00828,EQX0096,SITE001,OP036,2026-02-13,2026-02-27,2026-02-25,14,686.13,COMPLETED
RNT00829,EQX0056,SITE013,OP045,2025-05-14,2025-07-13,2025-07-12,60,790.77,COMPLETED
RNT00830,EQX0026,SITE008,OP026,2025-07-20,2025-08-19,2025-08-24,30,492.73,OVERDUE_RETURN
RNT00831,EQX0010,SITE005,OP050,2026-03-17,2026-03-31,2026-03-29,14,322.91,COMPLETED
RNT00832,EQX0053,SITE007,OP024,2025-12-23,2025-12-30,2026-01-01,7,617.55,OVERDUE_RETURN
RNT00833,EQX0084,SITE001,OP050,2025-11-09,2025-11-16,2025-11-18,7,962.6,OVERDUE_RETURN
RNT00834,EQX0103,SITE008,OP040,2025-05-30,2025-06-20,2025-06-17,21,1353.75,COMPLETED
RNT00835,EQX0030,SITE004,OP044,2026-01-18,2026-01-25,2026-01-23,7,322.71,COMPLETED
RNT00836,EQX0007,SITE004,OP040,2025-06-01,2025-07-31,2025-08-01,60,197.44,OVERDUE_RETURN
RNT00837,EQX0089,SITE013,OP008,2025-11-09,2025-11-30,2025-12-04,21,208.89,OVERDUE_RETURN
RNT00838,EQX0027,SITE012,OP035,2025-08-05,2025-08-12,2025-08-17,7,844.55,OVERDUE_RETURN
RNT00839,EQX0034,SITE009,OP031,2025-05-25,2025-07-09,2025-07-06,45,658.29,COMPLETED
RNT00840,EQX0116,SITE011,OP034,2025-02-14,2025-02-28,2025-02-27,14,256.34,COMPLETED
RNT00841,EQX0026,SITE013,OP045,2025-10-05,2025-10-08,2025-10-12,3,1011.54,OVERDUE_RETURN
RNT00842,EQX0002,SITE002,OP025,2025-10-05,2025-11-19,2025-11-21,45,1277.64,OVERDUE_RETURN
RNT00843,EQX0003,SITE005,OP056,2026-01-31,2026-02-07,2026-02-10,7,825.85,OVERDUE_RETURN
RNT00844,EQX0091,SITE002,OP058,2025-11-20,2025-12-11,2025-12-16,21,291.79,OVERDUE_RETURN
RNT00845,EQX0026,SITE009,OP030,2025-01-23,2025-01-26,2025-01-26,3,1351.28,COMPLETED
RNT00846,EQX0040,SITE006,OP032,2026-02-07,2026-03-24,2026-03-23,45,203.33,COMPLETED
RNT00847,EQX0088,SITE006,OP023,2025-11-06,2025-11-13,2025-11-18,7,530.37,OVERDUE_RETURN
RNT00848,EQX0008,SITE011,OP017,2026-02-01,2026-04-02,2026-03-30,60,1379.05,COMPLETED
RNT00849,EQX0036,SITE004,OP010,2025-12-16,2026-01-06,2026-01-05,21,291.5,COMPLETED
RNT00850,EQX0049,SITE009,OP044,2025-08-21,2025-09-11,2025-09-11,21,907.58,COMPLETED
RNT00851,EQX0055,SITE005,OP059,2025-12-04,2025-12-25,2025-12-30,21,347.35,OVERDUE_RETURN
RNT00852,EQX0084,SITE003,OP038,2026-07-09,2026-08-23,2026-08-23,45,1275.49,COMPLETED
RNT00853,EQX0040,SITE012,OP046,2026-06-21,2026-06-28,2026-07-01,7,1444.52,OVERDUE_RETURN
RNT00854,EQX0099,SITE003,OP042,2025-06-11,2025-06-25,2025-06-23,14,887.82,COMPLETED
RNT00855,EQX0093,SITE002,OP012,2025-11-22,2026-01-21,2026-01-20,60,1103.39,COMPLETED
RNT00856,EQX0098,SITE006,OP057,2026-02-28,2026-03-21,2026-03-22,21,742.62,OVERDUE_RETURN
RNT00857,EQX0120,SITE014,OP058,2025-10-08,2025-10-15,2025-10-15,7,315.6,COMPLETED
RNT00858,EQX0024,SITE001,OP049,2025-10-01,2025-10-31,2025-10-31,30,937.38,COMPLETED
RNT00859,EQX0030,SITE011,OP002,2026-01-03,2026-01-06,2026-01-10,3,350.29,OVERDUE_RETURN
RNT00860,EQX0109,SITE010,OP031,2026-01-18,2026-01-25,2026-01-28,7,804.14,OVERDUE_RETURN
RNT00861,EQX0018,SITE003,OP013,2025-08-20,2025-08-23,2025-08-26,3,1150.96,OVERDUE_RETURN
RNT00862,EQX0002,SITE015,OP018,2026-02-27,2026-03-06,2026-03-06,7,1142.38,COMPLETED
RNT00863,EQX0009,SITE003,OP060,2026-03-26,2026-05-25,2026-05-29,60,1053.59,OVERDUE_RETURN
RNT00864,EQX0111,SITE008,OP057,2025-09-10,2025-10-01,2025-10-04,21,1165.79,OVERDUE_RETURN
RNT00865,EQX0078,SITE012,OP053,2026-01-25,2026-03-11,2026-03-13,45,680.57,OVERDUE_RETURN
RNT00866,EQX0096,SITE010,OP039,2026-07-04,2026-08-03,2026-07-31,30,841.22,COMPLETED
RNT00867,EQX0058,SITE008,OP053,2025-02-13,2025-02-20,2025-02-25,7,863.09,OVERDUE_RETURN
RNT00868,EQX0095,SITE001,OP036,2026-02-01,2026-03-03,2026-02-28,30,421.11,COMPLETED
RNT00869,EQX0057,SITE007,OP057,2025-11-08,2026-01-07,2026-01-08,60,765.91,OVERDUE_RETURN
RNT00870,EQX0055,SITE005,OP040,2025-02-25,2025-04-11,2025-04-16,45,1327.67,OVERDUE_RETURN
RNT00871,EQX0060,SITE014,OP042,2026-04-08,2026-04-11,2026-04-16,3,323.73,OVERDUE_RETURN
RNT00872,EQX0100,SITE010,OP058,2026-07-14,2026-07-21,2026-07-24,7,705.22,OVERDUE_RETURN
RNT00873,EQX0058,SITE001,OP012,2026-04-10,2026-05-10,2026-05-10,30,1300.84,COMPLETED
RNT00874,EQX0012,SITE005,OP021,2025-06-17,2025-08-01,2025-07-30,45,295.81,COMPLETED
RNT00875,EQX0091,SITE008,OP041,2026-01-07,2026-01-10,2026-01-15,3,1078.24,OVERDUE_RETURN
RNT00876,EQX0094,SITE013,OP033,2025-06-13,2025-07-04,2025-07-09,21,663.37,OVERDUE_RETURN
RNT00877,EQX0099,SITE003,OP059,2025-12-10,2026-01-09,2026-01-08,30,385.9,COMPLETED
RNT00878,EQX0019,SITE003,OP050,2025-02-22,2025-03-15,2025-03-16,21,573.09,OVERDUE_RETURN
RNT00879,EQX0099,SITE008,OP019,2025-07-05,2025-07-08,2025-07-07,3,1399.75,COMPLETED
RNT00880,EQX0001,SITE010,OP049,2025-09-17,2025-09-20,2025-09-24,3,811.99,OVERDUE_RETURN
RNT00881,EQX0064,SITE009,OP052,2025-01-06,2025-02-05,2025-02-09,30,482.11,OVERDUE_RETURN
RNT00882,EQX0076,SITE011,OP031,2026-04-10,2026-05-01,2026-05-05,21,280.84,OVERDUE_RETURN
RNT00883,EQX0077,SITE001,OP016,2026-07-15,2026-07-29,2026-08-03,14,1221.55,OVERDUE_RETURN
RNT00884,EQX0027,SITE001,OP012,2025-06-01,2025-06-04,2025-06-06,3,226.64,OVERDUE_RETURN
RNT00885,EQX0110,SITE001,OP043,2025-11-02,2025-11-16,2025-11-14,14,242.27,COMPLETED
RNT00886,EQX0054,SITE003,OP011,2025-10-19,2025-11-18,2025-11-23,30,405.32,OVERDUE_RETURN
RNT00887,EQX0059,SITE012,OP038,2026-01-04,2026-01-07,2026-01-05,3,1156.01,COMPLETED
RNT00888,EQX0042,SITE006,OP058,2026-01-24,2026-03-25,2026-03-23,60,1143.22,COMPLETED
RNT00889,EQX0108,SITE009,OP005,2025-10-27,2025-11-17,2025-11-16,21,334.97,COMPLETED
RNT00890,EQX0111,SITE005,OP022,2026-06-24,2026-07-15,2026-07-20,21,446.5,OVERDUE_RETURN
RNT00891,EQX0027,SITE010,OP004,2025-04-22,2025-05-22,2025-05-27,30,1433.73,OVERDUE_RETURN
RNT00892,EQX0062,SITE012,OP045,2025-10-22,2025-11-12,2025-11-14,21,509.77,OVERDUE_RETURN
RNT00893,EQX0074,SITE010,OP023,2025-05-13,2025-06-12,2025-06-16,30,840.03,OVERDUE_RETURN
RNT00894,EQX0081,SITE008,OP032,2025-07-04,2025-08-03,2025-08-03,30,1079.91,COMPLETED
RNT00895,EQX0025,SITE001,OP008,2025-01-25,2025-02-15,2025-02-13,21,1116.58,COMPLETED
RNT00896,EQX0027,SITE013,OP040,2026-03-01,2026-03-22,2026-03-19,21,603.92,COMPLETED
RNT00897,EQX0072,SITE013,OP041,2025-08-06,2025-08-09,2025-08-09,3,1056.32,COMPLETED
RNT00898,EQX0033,SITE013,OP005,2025-11-12,2025-11-26,2025-12-01,14,878.49,OVERDUE_RETURN
RNT00899,EQX0099,SITE001,OP008,2025-12-08,2025-12-22,2025-12-25,14,1099.98,OVERDUE_RETURN
RNT00900,EQX0079,SITE001,OP054,2025-06-29,2025-07-06,2025-07-08,7,1238.96,OVERDUE_RETURN
RNT00901,EQX0119,SITE011,OP031,2026-05-01,2026-06-30,2026-06-27,60,999.98,COMPLETED
RNT00902,EQX0062,SITE003,OP041,2026-04-17,2026-06-16,2026-06-21,60,1317.83,OVERDUE_RETURN
RNT00903,EQX0060,SITE013,OP053,2026-02-28,2026-04-14,2026-04-11,45,1240.58,COMPLETED
RNT00904,EQX0039,SITE010,OP047,2025-11-20,2025-12-20,2025-12-25,30,203.77,OVERDUE_RETURN
RNT00905,EQX0074,SITE011,OP022,2025-12-29,2026-01-01,2025-12-31,3,536.18,COMPLETED
RNT00906,EQX0004,SITE006,OP025,2026-07-02,2026-08-31,2026-08-30,60,905.15,COMPLETED
RNT00907,EQX0050,SITE003,OP039,2025-04-30,2025-06-29,2025-06-30,60,1075.69,OVERDUE_RETURN
RNT00908,EQX0041,SITE012,OP003,2025-10-06,2025-10-27,2025-10-25,21,811.26,COMPLETED
RNT00909,EQX0031,SITE006,OP029,2025-11-06,2025-11-13,2025-11-18,7,563.94,OVERDUE_RETURN
RNT00910,EQX0015,SITE006,OP051,2025-02-08,2025-04-09,2025-04-09,60,1339.96,COMPLETED
RNT00911,EQX0057,SITE009,OP002,2026-05-10,2026-06-09,2026-06-08,30,421.57,COMPLETED
RNT00912,EQX0119,SITE008,OP047,2026-06-21,2026-07-05,2026-07-07,14,361.98,OVERDUE_RETURN
RNT00913,EQX0112,SITE002,OP053,2026-06-13,2026-07-28,2026-07-27,45,440.59,COMPLETED
RNT00914,EQX0005,SITE008,OP025,2026-06-19,2026-06-22,2026-06-19,3,574.95,COMPLETED
RNT00915,EQX0006,SITE011,OP055,2025-03-31,2025-04-14,2025-04-18,14,1309.27,OVERDUE_RETURN
RNT00916,EQX0014,SITE009,OP050,2025-11-16,2025-11-19,2025-11-20,3,991.34,OVERDUE_RETURN
RNT00917,EQX0027,SITE006,OP013,2025-07-17,2025-07-31,2025-08-01,14,855.99,OVERDUE_RETURN
RNT00918,EQX0099,SITE008,OP043,2025-05-01,2025-05-15,2025-05-14,14,380.02,COMPLETED
RNT00919,EQX0015,SITE001,OP040,2026-06-11,2026-06-14,2026-06-14,3,869.01,COMPLETED
RNT00920,EQX0071,SITE006,OP018,2025-05-25,2025-07-09,2025-07-10,45,909.09,OVERDUE_RETURN
RNT00921,EQX0022,SITE002,OP020,2025-12-13,2026-01-12,2026-01-16,30,244.42,OVERDUE_RETURN
RNT00922,EQX0004,SITE008,OP058,2025-02-21,2025-02-24,2025-02-27,3,248.33,OVERDUE_RETURN
RNT00923,EQX0055,SITE007,OP012,2026-04-02,2026-05-02,2026-05-04,30,576.8,OVERDUE_RETURN
RNT00924,EQX0105,SITE004,OP046,2026-07-01,2026-07-04,2026-07-08,3,901.09,OVERDUE_RETURN
RNT00925,EQX0012,SITE014,OP052,2026-04-25,2026-04-28,2026-05-02,3,574.2,OVERDUE_RETURN
RNT00926,EQX0083,SITE012,OP050,2026-04-22,2026-05-13,2026-05-13,21,1383.26,COMPLETED
RNT00927,EQX0019,SITE014,OP058,2025-09-22,2025-10-06,2025-10-09,14,412.86,OVERDUE_RETURN
RNT00928,EQX0118,SITE011,OP022,2025-11-29,2025-12-20,2025-12-24,21,218.44,OVERDUE_RETURN
RNT00929,EQX0061,SITE002,OP023,2026-05-06,2026-05-27,2026-05-26,21,538.47,COMPLETED
RNT00930,EQX0045,SITE010,OP037,2025-05-11,2025-06-10,2025-06-08,30,695.22,COMPLETED
RNT00931,EQX0092,SITE013,OP007,2025-11-30,2025-12-30,2025-12-28,30,1186.39,COMPLETED
RNT00932,EQX0069,SITE008,OP026,2026-02-28,2026-03-07,2026-03-07,7,875.9,COMPLETED
RNT00933,EQX0062,SITE007,OP005,2025-12-15,2025-12-22,2025-12-25,7,1176.08,OVERDUE_RETURN
RNT00934,EQX0056,SITE010,OP051,2025-12-17,2026-01-16,2026-01-16,30,399.82,COMPLETED
RNT00935,EQX0086,SITE002,OP048,2026-05-14,2026-05-17,2026-05-21,3,593.23,OVERDUE_RETURN
RNT00936,EQX0013,SITE014,OP029,2025-06-30,2025-07-14,2025-07-17,14,268.4,OVERDUE_RETURN
RNT00937,EQX0014,SITE011,OP053,2026-01-24,2026-02-07,2026-02-11,14,999.14,OVERDUE_RETURN
RNT00938,EQX0008,SITE002,OP014,2025-05-23,2025-06-22,2025-06-19,30,1141.49,COMPLETED
RNT00939,EQX0085,SITE003,OP029,2026-06-29,2026-07-13,2026-07-16,14,961.78,OVERDUE_RETURN
RNT00940,EQX0058,SITE004,OP014,2025-11-21,2025-12-05,2025-12-06,14,1346.5,OVERDUE_RETURN
RNT00941,EQX0120,SITE007,OP046,2025-12-19,2025-12-22,2025-12-19,3,956.59,COMPLETED
RNT00942,EQX0066,SITE007,OP055,2025-05-11,2025-07-10,2025-07-11,60,259.26,OVERDUE_RETURN
RNT00943,EQX0116,SITE009,OP004,2025-01-01,2025-02-15,2025-02-20,45,1222.36,OVERDUE_RETURN
RNT00944,EQX0046,SITE002,OP056,2025-10-16,2025-12-15,2025-12-12,60,478.76,COMPLETED
RNT00945,EQX0090,SITE010,OP026,2025-11-22,2026-01-06,2026-01-09,45,695.66,OVERDUE_RETURN
RNT00946,EQX0056,SITE009,OP014,2025-06-27,2025-07-18,2025-07-17,21,419.05,COMPLETED
RNT00947,EQX0050,SITE014,OP060,2026-01-04,2026-03-05,2026-03-08,60,375.92,OVERDUE_RETURN
RNT00948,EQX0112,SITE011,OP009,2025-05-18,2025-05-21,2025-05-19,3,1003.45,COMPLETED
RNT00949,EQX0019,SITE012,OP057,2026-05-14,2026-06-28,2026-07-01,45,1418.22,OVERDUE_RETURN
RNT00950,EQX0018,SITE002,OP009,2026-03-02,2026-05-01,2026-05-05,60,1314.85,OVERDUE_RETURN
RNT00951,EQX0090,SITE010,OP060,2026-03-12,2026-04-11,2026-04-10,30,757.08,COMPLETED
RNT00952,EQX0055,SITE009,OP053,2026-04-06,2026-04-27,2026-04-29,21,466.69,OVERDUE_RETURN
RNT00953,EQX0055,SITE010,OP001,2026-05-26,2026-07-25,2026-07-25,60,1084.41,COMPLETED
RNT00954,EQX0035,SITE007,OP060,2026-07-14,2026-08-13,2026-08-15,30,222.5,OVERDUE_RETURN
RNT00955,EQX0005,SITE010,OP031,2026-01-13,2026-01-16,2026-01-20,3,1401.41,OVERDUE_RETURN
RNT00956,EQX0011,SITE003,OP047,2026-06-24,2026-08-23,2026-08-24,60,770.47,OVERDUE_RETURN
RNT00957,EQX0011,SITE009,OP057,2025-04-01,2025-04-08,2025-04-12,7,980.94,OVERDUE_RETURN
RNT00958,EQX0085,SITE011,OP005,2026-07-07,2026-09-05,2026-09-06,60,958.56,OVERDUE_RETURN
RNT00959,EQX0116,SITE006,OP035,2025-01-12,2025-02-02,2025-02-06,21,831.08,OVERDUE_RETURN
RNT00960,EQX0061,SITE010,OP047,2025-12-06,2025-12-27,2025-12-29,21,1399.94,OVERDUE_RETURN
RNT00961,EQX0103,SITE005,OP019,2025-06-21,2025-06-24,2025-06-25,3,1103.25,OVERDUE_RETURN
RNT00962,EQX0073,SITE005,OP004,2026-04-30,2026-05-30,2026-05-29,30,907.53,COMPLETED
RNT00963,EQX0085,SITE005,OP052,2025-01-28,2025-02-11,2025-02-15,14,284.79,OVERDUE_RETURN
RNT00964,EQX0065,SITE002,OP055,2025-10-12,2025-10-26,2025-10-25,14,962.06,COMPLETED
RNT00965,EQX0036,SITE014,OP017,2025-01-15,2025-03-01,2025-02-27,45,946.85,COMPLETED
RNT00966,EQX0117,SITE010,OP048,2025-06-04,2025-07-19,2025-07-23,45,649.6,OVERDUE_RETURN
RNT00967,EQX0023,SITE005,OP051,2025-08-30,2025-09-20,2025-09-19,21,1195.2,COMPLETED
